rank,bot_id,name,commit,games,wins,draws,losses,win_rate,melo_r,melo_r_elo,melo_fit_r,melo_c_1,melo_c_2,nash_prob,nash_average,nash_rank,rank_delta
45,e_condc@6db8844,e_condc,6db8844,3066,1166,0,1900,0.3803,-0.983722,-170.9,-0.983722,0.653064,0.996943,0.0,-2.785011,44,1
46,uw_v1@9713344,uw_v1,9713344,3066,1077,0,1989,0.3513,-1.026253,-178.3,-1.026253,-0.168133,0.3489,0.0,-4.442651,61,-15
47,e_harc@6db8844,e_harc,6db8844,3066,1129,1,1936,0.3684,-1.118688,-194.3,-1.118688,0.429685,0.871434,0.0,-4.442651,62,-15
48,e_post2@4a95297,e_post2,4a95297,3066,1044,0,2022,0.3405,-1.163143,-202.1,-1.163143,0.095473,0.970186,0.0,-3.320228,53,-5
49,e9cand@9e77076,e9cand,9e77076,3066,1034,0,2032,0.3372,-1.180623,-205.1,-1.180623,0.077023,1.00558,0.0,-3.320228,54,-5
50,turtle@9713344,turtle,9713344,3066,798,17,2251,0.263,-1.71248,-297.5,-1.71248,0.013888,1.001314,0.0,-3.320228,55,-5
51,vg_v7@9713344,vg_v7,9713344,3066,753,16,2297,0.2482,-1.763678,-306.4,-1.763678,-0.071345,0.671066,0.0,-3.320228,56,-5
52,vg_v5@9713344,vg_v5,9713344,3066,786,16,2264,0.259,-1.770781,-307.6,-1.770781,0.174621,0.710323,0.0,-2.785011,45,7
53,vg_v4@9713344,vg_v4,9713344,3066,757,16,2293,0.2495,-1.772136,-307.9,-1.772136,0.012448,0.710836,0.0,-2.785011,46,7
54,nemesis@9713344,nemesis,9713344,3066,693,0,2373,0.226,-1.812917,-314.9,-1.812917,-0.434222,0.993327,0.0,-3.320228,57,-3
55,casemate@902be71,casemate,902be71,3066,724,0,2342,0.2361,-1.837832,-319.3,-1.837832,-0.032011,0.371323,0.0,-2.785011,47,8
56,vg_v2@9713344,vg_v2,9713344,3066,762,16,2288,0.2511,-1.848378,-321.1,-1.848378,0.258235,0.648316,0.0,-2.423538,43,13
